wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_age_sec,position_error_to_expected_m,position_error_to_setpoint_m,velocity_error_to_expected_m,yaw_error_rad,yaw_error_to_setpoint_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
49.03037357330322,78.056,155.1058807373047,50.74803924560547,10.048055648803711,1.9095539080013844,-0.4996865852372085,0.05198037414462772,0.6365657321808129,156.24612705876277,51.41899630861745,10.025769275713882,1.1926886261649563,0.7933269222991882,-0.024615976524215336,-2.50816488478575,-2.139248453785721,-0.08741541425590371,0.5963917014022624,-2.7233360393262824,0.012,156.24612705876277,51.41899630861745,10.025769275713882,0.5963917014022624,0.008,1.3231937637511166,1.3231937637511166,1.4804211441038597,0.04017403077855053,0.04017403077855053,OFFBOARD,true,6,189.077,31.078,10.0,39.25493213889574,0.5562552882079446,114.94931344683471
49.061737298965454,78.088,155.16261291503906,50.77267837524414,10.046995162963867,1.8602711098265898,-0.4976128267190916,0.008741152798669397,0.6410120641879704,156.34710178507572,51.45335635668549,10.020728955086017,1.1323312754059343,0.7013673822499495,-0.030366218610236063,-0.9428035593917884,-2.930384785199668,-0.22560092077136362,0.4832943678022623,-3.1154515649578927,0.008,156.24612705876277,51.41899630861745,10.025769275713882,0.5963917014022624,0.044,1.3663917122611928,1.261816273844496,1.4032032392117442,0.1577176963857081,0.04462036278570802,OFFBOARD,true,6,189.077,31.078,10.0,39.218212812393894,0.5489721892800009,115.0107348044381
49.09665322303772,78.12,155.21803283691406,50.7967643737793,10.046379089355469,1.8295111538939335,-0.4911253675687708,0.06019075379148632,0.642382136518106,156.49925781584272,51.478664136747774,10.01154468667453,1.1158030872923723,0.6140325237889583,-0.036571982169485984,-0.18144356107078569,-3.3275937303852676,-0.23630677481404216,0.3953297750022623,-3.1383249706197365,0.004,156.36063301520838,51.461556007952865,10.020347301264225,0.4455952566022623,0.02,1.4518051415315194,1.3221802971972443,1.3191346391604815,0.24705236151584378,0.19678687991584373,OFFBOARD,true,6,189.077,31.078,10.0,39.18241285065901,0.5418414733090813,115.0707402704875
49.131367683410645,78.156,155.2859344482422,50.82624053955078,10.045397758483887,1.7741375025812132,-0.49205986191295475,-0.01736255400629052,0.644762007198664,156.66694343755108,51.494090149884684,10.002954066917026,1.1269669522137145,0.4714039118175963,-0.04558392146268872,0.7596282767756173,-3.7838624516147097,-0.20948549296522115,0.2947988118022623,-3.1413883731637338,0.004,156.65346742248312,51.48816388723831,10.003485731980726,0.3324979230022623,0.008,1.5346043130165334,1.5198834073098204,1.160986050792685,0.34996319539640164,0.31226408419640167,OFFBOARD,true,6,189.077,31.078,10.0,39.13861490251828,0.5331378064202952,115.14425026540135
49.16182279586792,78.188,155.3390350341797,50.84918975830078,10.044992446899414,1.750301494026179,-0.4905237614356856,0.04401721005722818,0.6471817035120067,156.75501652809538,51.49814016092998,9.998148127434687,1.1475312158397897,0.3802758887792454,-0.05048976494000256,0.9437859110571428,-3.8046645460205664,-0.2158540102121978,0.25081651540226235,-3.1415670716454667,0.004,156.65346742248312,51.48816388723831,10.003485731980726,0.3324979230022623,0.036,1.5583114600266637,1.4621023385029763,1.0632758848965167,0.3963651881097443,0.3146837805097444,OFFBOARD,true,6,189.077,31.078,10.0,39.10437633838359,0.5264288479237036,115.20170745593512
49.1950569152832,78.224,155.39138793945312,50.871883392333984,10.044537544250488,1.7102675805338186,-0.48750382328138603,0.0056381102476050285,0.646804667682637,156.91889990205965,51.48376253004275,9.984462733339253,1.2019639808998233,0.2212422160016485,-0.06275031886223942,1.747385453368778,-4.125914752443271,-0.40003582500382073,0.18798466340226236,-3.1415910044778417,0.0,156.76886127662124,51.50242691798125,9.997525491098914,0.23196695980226234,0.028,1.6466019124169888,1.5156609335488826,0.8748545449595481,0.4588200042803746,0.41483770788037466,OFFBOARD,true,6,189.077,31.078,10.0,39.07070850695984,0.5197496574360526,115.25837504923703
49.23075723648071,78.256,155.44276428222656,50.89399719238281,10.044458389282227,1.6892326144413594,-0.47962375682201525,0.11033337021716147,0.6465003574710942,156.95836130727457,51.488694906437615,9.982223627949262,1.2676206098436933,0.08594049105398062,-0.07801491938708671,2.3561538556230954,-4.330443056785977,-0.5540017077991344,0.1377191818022624,-3.1415924005597304,0.0,156.9433140241184,51.48735366939962,9.983121304551888,0.15656873740226238,0.008,1.6292860028106042,1.6147704712040816,0.7301333296688003,0.5087811756688319,0.48993162006883184,OFFBOARD,true,6,189.077,31.078,10.0,39.03764252097772,0.5133449642337922,115.31394058400778
49.260526180267334,78.288,155.49356079101562,50.915958404541016,10.044107437133789,1.6670213506281975,-0.4698785634285275,0.07238796608543477,0.6434784484031789,157.1468559615372,51.43822511488964,9.962570979044205,1.3303236641969067,-0.018522133431716353,-0.09152818106954803,2.7998395092728847,-4.41497813539343,-0.5914220499834466,0.0937368854022624,-3.1415925750699665,0.004,156.9433140241184,51.48735366939962,9.983121304551888,0.15656873740226238,0.04,1.7357406579342802,1.559485906945638,0.5864780151427538,0.5497415630009166,0.4869097110009165,OFFBOARD,true,6,189.077,31.078,10.0,39.00505003496161,0.5069196629642885,115.3689068977664
49.29407501220703,78.32,155.5436553955078,50.937644958496094,10.044323921203613,1.6522106619661967,-0.45932621525121625,0.16112058988995925,0.6411610115359807,157.23736588222755,51.41676989847193,9.954525924494996,1.4252536658349593,-0.16143837810841732,-0.110321620052291,3.123028399036935,-4.521297889710979,-0.5668996526025148,0.0434714038022624,-3.141592596883746,0.008,157.16302450573926,51.43768409866117,9.961430004762025,0.07488732980226238,0.028,1.7624640708803503,1.6968402571402652,0.4625229885625815,0.5976896077337183,0.5662736817337183,OFFBOARD,true,6,189.077,31.078,10.0,38.972973492551674,0.5005555619234464,115.42312197168147
49.33416819572449,78.352,155.60586547851562,50.96486282348633,10.044256210327148,1.644411785720721,-0.440088514701494,0.1266317714578005,0.634320162645347,157.32233601352965,51.39157066035317,9.947206729735862,1.5163867066638306,-0.28914437420473804,-0.12520768126552315,3.385408012515626,-4.600006232494056,-0.4957480475403411,-0.0005108925977375996,-3.141592599610468,0.008,157.32233601352965,51.39157066035317,9.947206729735862,-0.0005108925977375997,0.004,1.7713749680115585,1.7713749680115585,0.320308701670452,0.6348310552430846,0.6348310552430846,OFFBOARD,true,6,189.077,31.078,10.0,38.93335482240926,0.4923780128534906,115.4905314242358
