t_sec,phase,kind,phase_elapsed_sec,evaluated_component,repeat,desired_x,desired_y,desired_z,desired_vx,desired_vy,desired_vz,desired_yaw,actual_x,actual_y,actual_z,actual_vx_world,actual_vy_world,actual_vz,actual_yaw,target_x,target_y,target_yaw,denominator,position_error_m,velocity_error_mps,yaw_error_rad,velocity_parallel_mps,velocity_cross_mps,cross_track_error_m,along_track_distance_m,E_pos_percent,E_vel_percent,E_yaw_percent
4.447273587342352,velocity_2mps_window_01_A_to_B,velocity,1.4149784878827631,E_vel,1,51.997325934044724,16.391227891329677,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,53.781558990478516,16.31885528564453,10.12816047668457,-1.3073776443654146,0.2465815980494334,0.24848721785064487,1.3216295839713992,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.6717216425078503,,1.3282783574921497,-0.07560022818106371,-0.15875885827572705,1.2494249924610028,,33.586082125392515,
4.548226165119559,velocity_2mps_window_01_A_to_B,velocity,1.515808364842087,E_vel,1,51.783358542164265,16.419106378871106,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,53.600406646728516,16.356365203857422,10.132279396057129,-1.415343042134273,0.26410143523100693,0.24893644457256697,1.416836580573023,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5623975839586322,,1.4376024160413678,-0.07902397358395535,-0.1725493024602468,1.4339053146085141,,28.119879197931606,
4.649402043316513,velocity_2mps_window_01_A_to_B,velocity,1.6171058439649642,E_vel,1,51.568398868845115,16.4471141538964,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,53.492774963378906,16.378128051757812,10.133769035339355,-1.4656773974612516,0.2627720136928233,0.20990229880296288,1.4622695544069377,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5126568731360865,,1.4873431268639135,-0.07120244082645716,-0.18022361168671552,1.5434466574307684,,25.632843656804326,
4.750513221137226,velocity_2mps_window_01_A_to_B,velocity,1.718178722076118,E_vel,1,51.35391581311334,16.475059828910315,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,53.295082092285156,16.4161376953125,10.135309219360352,-1.5101478112844016,0.24372725032463186,0.11772093756731804,1.5613716064131071,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.4710197962637066,,1.5289802037362934,-0.04657167658991515,-0.19237253845799124,1.7443934361129623,,23.550989813185332,
4.851233499124646,velocity_2mps_window_01_A_to_B,velocity,1.818818299099803,E_vel,1,51.140352249762,16.502885700356742,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,53.13359451293945,16.445066452026367,10.13594913482666,-1.4838271556677411,0.24096080750089088,0.0404175679633063,1.6345147354622112,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.49747727045741086,,1.5025227295425891,-0.04722907850452654,-0.20019445401258618,1.9082651203204595,,24.873863522870543,
4.952281277161092,velocity_2mps_window_01_A_to_B,velocity,1.9198602768592536,E_vel,1,50.92593476653573,16.53082283172173,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.98707962036133,16.47188949584961,10.136314392089844,-1.4416322685412843,0.2373462769048743,0.07326735978442635,1.7086055327418985,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.539785498776298,,1.460214501223702,-0.04909646907986423,-0.20786279343514186,2.057017552225365,,26.9892749388149,
5.053272254299372,velocity_2mps_window_01_A_to_B,velocity,2.020940254908055,E_vel,1,50.71143664428611,16.558770469799857,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.8310661315918,16.50251579284668,10.136919975280762,-1.4149087201304078,0.2687737832679047,0.07832946149937672,1.7824091102788173,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5622245931668663,,1.4377754068331337,-0.08371327480768884,-0.21807527969397367,2.2156803514891075,,28.11122965834332,
5.15402863221243,velocity_2mps_window_01_A_to_B,velocity,2.121411832049489,E_vel,1,50.4982295873367,16.586549890900756,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.68765640258789,16.533140182495117,10.13691520690918,-1.410695841016298,0.28630420000828666,0.16023542912016775,1.8544688792830364,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5641372126089879,,1.4358627873910121,-0.10164106743230339,-0.22991429416798903,2.361844784066247,,28.20686063044939,
5.254496609326452,velocity_2mps_window_01_A_to_B,velocity,2.2220640098676085,E_vel,1,50.28463928430064,16.614379246345194,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.52944564819336,16.569232940673828,10.137445449829102,-1.4374944755860712,0.32164877488387517,0.1297914327838507,1.9290325318036503,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5329966353131077,,1.4670033646868923,-0.13322698571275915,-0.24526353486055008,2.5233927051583964,,26.649831765655385,
5.3564804890193045,velocity_2mps_window_01_A_to_B,velocity,2.3236101889051497,E_vel,1,50.069151853994114,16.64245578449588,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.380775451660156,16.604534149169922,10.137252807617188,-1.4466879525287024,0.328874435068738,0.13104428359210785,2.006417482557209,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5229466510822154,,1.4770533489177846,-0.1392042760989309,-0.2610605108465947,2.6753777643194936,,26.14733255411077,
5.457811168394983,velocity_2mps_window_01_A_to_B,velocity,2.4253915678709745,E_vel,1,49.85316531452725,16.670597353156058,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.218055725097656,16.645471572875977,10.13722038269043,-1.4471168928903824,0.36797519510397125,0.09951303927153345,2.085760806976012,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.517469444865077,,1.482530555134923,-0.17792189014243462,-0.2806312469337313,2.8420228013331155,,25.873472243253847,
5.559092047158629,velocity_2mps_window_01_A_to_B,velocity,2.526589946821332,E_vel,1,49.63841593805749,16.698577727940393,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,52.06747055053711,16.686004638671875,10.135763168334961,-1.4399250557601135,0.3856402530867197,0.13858956865198757,2.1651791179988007,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.5223186581311092,,1.4776813418688908,-0.196368080143156,-0.30136881169158836,2.9965827496643658,,26.11593290655546,
5.6605888260528445,velocity_2mps_window_01_A_to_B,velocity,2.6281008259393275,E_vel,1,49.423003416418375,16.72664450600412,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,51.901187896728516,16.731218338012695,10.134108543395996,-1.481202944636304,0.4024869345557899,0.1962131469351005,2.2418297462107475,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.4792101337646695,,1.5207898662353305,-0.20774041119459422,-0.3247196473310312,3.167313350438364,,23.960506688233473,
5.7618744052015245,velocity_2mps_window_01_A_to_B,velocity,2.7293423051014543,E_vel,1,49.20816257856653,16.754636797580908,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,51.74164581298828,16.77216148376465,10.132259368896484,-1.5355233515515518,0.3829110978699629,0.22184556665691896,2.3239038215157715,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.4278742376302258,,1.5721257623697742,-0.18131039497322401,-0.34470661244001916,3.3308081176144846,,21.39371188151129,
5.863566385116428,velocity_2mps_window_01_A_to_B,velocity,2.830764683894813,E_vel,1,48.99293786022753,16.78267910615928,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,51.55986022949219,16.813758850097656,10.13012981414795,-1.616851492366099,0.3592015633281298,0.21102022205879592,2.407933645337038,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.3502910535652708,,1.6497089464347292,-0.14729189902051434,-0.3624684301728105,3.5164444747315233,,17.51455267826354,
5.96469506341964,velocity_2mps_window_01_A_to_B,velocity,2.9317489629611373,E_vel,1,48.778642817286375,16.810600284392656,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,51.3851432800293,16.848403930664062,10.127009391784668,-1.6688882293391658,0.3200752758885851,0.23429268754919222,2.485585573825347,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.3037456262618443,,1.6962543737381557,-0.10177034851147049,-0.3742495085931634,3.694173201245625,,15.187281313092216,
6.065394941251725,velocity_2mps_window_01_A_to_B,velocity,3.0330928419716656,E_vel,1,48.56358468046371,16.83862088853893,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,51.188323974609375,16.88088035583496,10.123281478881836,-1.7380569126177252,0.27783599063407105,0.2037275705329184,2.5656602912132205,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.24061404828345223,,1.7593859517165478,-0.05094842580817183,-0.38102445977521504,3.8935388382404255,,12.030702414172612,
6.166998621076345,velocity_2mps_window_01_A_to_B,velocity,3.134507020935416,E_vel,1,48.34837736268304,16.866660929943578,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,50.98596954345703,16.90721321105957,10.118614196777344,-1.7718482082665146,0.21467918464588953,0.14370869667905278,2.6443570907789544,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.21526590588554417,,1.7847340941144558,0.01604489834601594,-0.38099218956582703,4.097599451857807,,10.763295294277208,
6.267808999400586,velocity_2mps_window_01_A_to_B,velocity,3.235357998870313,E_vel,1,48.13436519319454,16.894545251701036,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,50.797664642333984,16.92599105834961,10.114013671875,-1.780364294745748,0.17674317305577625,0.1124837306657758,2.713490189272389,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.21172257200771916,,1.7882774279922808,0.05476323365781943,-0.3752834490591306,4.286752177499379,,10.586128600385958,
6.368208777159452,velocity_2mps_window_01_A_to_B,velocity,3.3359072781167924,E_vel,1,47.920993247451634,16.922346156683826,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,50.61094665527344,16.941251754760742,10.109158515930176,-1.7530325601003482,0.15682930716236465,0.07090000493732346,2.7767658846550525,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.24139811663977762,,1.7586018833602224,0.07097889967368293,-0.3662920680164006,4.473876870188077,,12.06990583198888,
6.469044455327094,velocity_2mps_window_01_A_to_B,velocity,3.4367565559223294,E_vel,1,47.70698468574543,16.950230008371932,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,50.41231918334961,16.957260131835938,10.103327751159668,-1.7372855864713928,0.17540405809358667,0.13353267834673715,2.8296790141043164,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.2546132274564874,,1.7453867725435126,0.05052530838193087,-0.3565033823883047,4.672907828516442,,12.73066137282437,
6.570031334180385,velocity_2mps_window_01_A_to_B,velocity,3.5375865348614752,E_vel,1,47.49301707745733,16.978108524109793,10.0,-2.1220634035561834,0.27649034574021936,0.0,3.0120293728039598,50.23044204711914,16.973270416259766,10.097132682800293,-1.7325983652319452,0.19480528576308254,0.12474889851891609,2.8715228372242354,-4.497104772603265,23.752065768417364,3.0120293728039598,2.0,,0.2567545024613842,,1.7432454975386158,0.03068109967045679,-0.34888074985453266,4.855329091980939,,12.83772512306921,
